      135.2722793656    11760.0996093750        4.7694501877
      135.2927138447    11761.0996093750        4.7694997787
      135.3131485238    11763.5000000000        4.7693400383
      135.3335831028    11763.7001953125        4.7697701454
      135.3540175817    11763.7001953125        4.7695899010
      135.3744522605    11769.5996093750        4.7698597908
      135.3948868392    11778.9003906250        4.7704801559
      135.4153214179    11784.0000000000        4.7708702087
      135.4357558964    11773.5996093750        4.7698998451
      135.4561905748    11766.4003906250        4.7698397636
      135.4766251532    11775.7001953125        4.7702598572
      135.4970596315    11800.2001953125        4.7719798088
      135.5174943097    11838.0000000000        4.7790799141
      135.5379288878    11836.0000000000        4.7745900154
      135.5583633658    11820.0000000000        4.7733001709
      135.5787979438    11802.7998046875        4.7721500397
      135.5992326216    11806.5000000000        4.7720699310
      135.6196670993    11805.4003906250        4.7722401619
      135.6401016770    11797.7001953125        4.7717900276
      135.6605363546    11801.2001953125        4.7719302177
      135.6809709321    11804.9003906250        4.7720398903
      135.7014054095    11800.0000000000        4.7718701363
      135.7218399868    11816.4003906250        4.7727098465
      135.7422746641    11811.7001953125        4.7726001740
      135.7627091412    11808.2998046875        4.7725300789
      135.7831437182    11804.9003906250        4.7721900940
      135.8035783952    11810.2998046875        4.7723798752
      135.8240128722    11802.4003906250        4.7719898224
      135.8444474489    11813.4003906250        4.7725400925
      135.8648820256    11820.2001953125        4.7730097771
      135.8853166022    11815.2001953125        4.7728600502
      135.9057511787    11813.2001953125        4.7726202011
      135.9261857552    11806.2001953125        4.7722001076
      135.9466202315    11825.7998046875        4.7735900879
      135.9670549077    11827.5000000000        4.7736902237
      135.9874894840    11829.7001953125        4.7737598419
      136.0079239600    11823.5000000000        4.7733998299
      136.0283586360    11824.9003906250        4.7743802071
      136.0487932119    11817.5996093750        4.7730498314
      136.0692276877    11825.5000000000        4.7736802101
      136.0896622634    11828.5996093750        4.7736501694
      136.1100969391    11836.0996093750        4.7742900848
      136.1305315145    11836.0996093750        4.7742700577
      136.1509659900    11837.5000000000        4.7742099762
      136.1714006654    11844.2001953125        4.7748599052
      136.1918352406    11833.0996093750        4.7739801407
      136.2122697158    11841.7001953125        4.7746200562
      136.2327042909    11845.7998046875        4.7749900818
      136.2531389659    11841.9003906250        4.7747998238
      136.2735734408    11850.0000000000        4.7751498222
      136.2940080156    11831.7998046875        4.7739000320
      136.3144426903    11855.4003906250        4.7756099701
      136.3348771649    11849.2001953125        4.7748799324
      136.3553117395    11844.7998046875        4.7748298645
      136.3757463139    11861.9003906250        4.7757301331
      136.3961808883    11848.0996093750        4.7749700546
      136.4166154626    11887.0996093750        4.7774000168
      136.4370500368    11864.0000000000        4.7759499550
      136.4574847108    11873.0996093750        4.7764201164
      136.4779191847    11873.7998046875        4.7766799927
      136.4983537587    11869.7001953125        4.7762498856
      136.5187883325    11862.5996093750        4.7757601738
      136.5392229062    11863.7998046875        4.7758798599
      136.5596574798    11858.5000000000        4.7756299973
      136.5800920533    11865.0000000000        4.7760000229
      136.6005266268    11861.5996093750        4.7758798599
      136.6209612000    11858.7001953125        4.7753801346
      136.6413957734    11869.2998046875        4.7761898041
      136.6618303465    11870.7001953125        4.7763700485
      136.6822649196    11875.9003906250        4.7765698433
      136.7026994925    11876.9003906250        4.7766699791
      136.7231340654    11880.2001953125        4.7770299911
      136.7435685382    11877.0000000000        4.7765798569
      136.7640032109    11882.5000000000        4.7771801949
      136.7844377835    11882.7998046875        4.7769498825
      136.8048722560    11889.7001953125        4.7773499489
      136.8253069284    11885.0000000000        4.7773799896
      136.8457415007    11889.4003906250        4.7774500847
      136.8661760729    11889.4003906250        4.7775697708
      136.8866105450    11900.7998046875        4.7782502174
      136.9070452170    11888.7998046875        4.7776398659
      136.9274797890    11886.0000000000        4.7772297859
      136.9479142608    11891.0996093750        4.7773699760
      136.9683489325    11895.4003906250        4.7776899338
      136.9887835042    11897.0000000000        4.7779898643
      137.0092179757    11900.9003906250        4.7782602310
      137.0296525472    11905.5000000000        4.7785100937
      137.0500872186    11897.0000000000        4.7778501511
      137.0705216898    11909.7998046875        4.7788000107
      137.0909562611    11906.2001953125        4.7784299850
      137.1113909321    11910.0000000000        4.7788701057
      137.1318254031    11909.5996093750        4.7786898613
      137.1522599740    11904.4003906250        4.7784299850
      137.1726945448    11902.5996093750        4.7784199715
      137.1931292155    11897.7998046875        4.7778401375
      137.2135636861    11909.7001953125        4.7787399292
      137.2339982566    11909.9003906250        4.7788500786
      137.2544327270    11907.9003906250        4.7786297798
      137.2748673974    11910.2998046875        4.7786397934
      137.2953019676    11900.5996093750        4.7782001495
      137.3157364377    11918.2998046875        4.7794198990
      137.3361711076    11907.5000000000        4.7788000107
      137.3566056776    11914.2998046875        4.7792000771
      137.3974747172    11909.7001953125        4.7786197662
      137.4179093868    11917.5996093750        4.7792701721
      137.4383439563    11912.2001953125        4.7788000107
      137.4587784258    11913.7001953125        4.7790498734
      137.4792130951    11912.7001953125        4.7791099548
      137.4996476644    11918.5000000000        4.7791800499
      137.5200821335    11912.5000000000        4.7794098854
      137.5405167026    11910.2998046875        4.7786698341
      137.5609513715    11911.5000000000        4.7788400650
      137.5813858404    11917.9003906250        4.7791500092
      137.6018204092    11916.7001953125        4.7792000771
      137.6222550778    11912.2001953125        4.7790598869
      137.6426896464    11909.4003906250        4.7787499428
      137.6631241149    11909.4003906250        4.7787499428
      137.6835586832    11899.9003906250        4.7779297829
      137.7039933515    11908.4003906250        4.7785601616
      137.7244278197    11908.4003906250        4.7785601616
      137.7448623878    11901.2998046875        4.7780299187
      137.7652970558    11905.7998046875        4.7784700394
      137.7857315236    11909.9003906250        4.7783999443
      137.8061660914    11897.4003906250        4.7779698372
      137.8266005590    11896.7001953125        4.7785501480
      137.8470352267    11900.0000000000        4.7779998779
      137.8674697941    11888.5000000000        4.7771601677
      137.8879043615    11897.2001953125        4.7776799202
      137.9083388288    11883.5996093750        4.7768502235
      137.9287734960    11895.7001953125        4.7779498100
      137.9492080630    11891.9003906250        4.7773199081
      137.9696425300    11890.7998046875        4.7773098946
      137.9900771969    11881.7998046875        4.7767901421
      138.0105117638    11880.7998046875        4.7768301964
      138.0309462304    11873.7001953125        4.7761898041
      138.0513807970    11858.0000000000        4.7751398087
      138.0718154634    11867.5996093750        4.7756299973
      138.0922500298    11863.7998046875        4.7754502296
      138.1126844962    11864.2998046875        4.7750802040
      138.1331191623    11860.5996093750        4.7752699852
      138.1535537284    11853.7001953125        4.7736802101
      138.1739881943    11849.7001953125        4.7745299339
      138.1944227602    11852.2998046875        4.7741599083
      138.2148574260    11850.2001953125        4.7746200562
      138.2352919917    11845.5000000000        4.7732901573
      138.2557264572    11840.4003906250        4.7731099129
      138.2761611228    11840.9003906250        4.7728600502
      138.2965956881    11829.7001953125        4.7732801437
      138.3170301534    11836.5996093750        4.7724900246
      138.3374647186    11829.2998046875        4.7723398209
      138.3578993837    11817.0996093750        4.7714400291
      138.3783339486    11825.2001953125        4.7717199326
      138.3987684135    11813.7001953125        4.7713198662
      138.4192030782    11810.5000000000        4.7710099220
      138.4396376428    11805.2998046875        4.7703700066
      138.4600721075    11854.5000000000        4.7737197876
      138.4805066718    11905.5000000000        4.7861299515
      138.5009413362    11881.7001953125        4.7766299248
      138.5213758005    11837.2998046875        4.7726302147
      138.5418103646    11817.5000000000        4.7718000412
      138.5622449287    11822.7998046875        4.7717299461
      138.5826794926    11815.5000000000        4.7710800171
      138.6031140564    11810.9003906250        4.7708201408
      138.6235486202    11811.5996093750        4.7714800835
      138.6439831838    11805.7001953125        4.7704300880
      138.6644177473    11812.0996093750        4.7719597816
      138.6848523108    11797.7998046875        4.7699899673
      138.7052867741    11801.5996093750        4.7702398300
      138.7257214374    11799.2998046875        4.7701501846
      138.7461560005    11795.0996093750        4.7698497772
      138.7665904634    11801.2001953125        4.7703700066
      138.7870251263    11789.4003906250        4.7695698738
      138.8074596892    11788.5000000000        4.7691302299
      138.8278941518    11785.7001953125        4.7692799568
      138.8483287145    11791.5000000000        4.7696499825
      138.8687633770    11790.0996093750        4.7702898979
      138.8891979394    11786.9003906250        4.7692799568
      138.9096324016    11781.7001953125        4.7687802315
      138.9300670637    11780.9003906250        4.7688198090
      138.9505016259    11782.2998046875        4.7686500549
      138.9709360878    11782.5996093750        4.7689099312
      138.9913706497    11778.7001953125        4.7684497833
      139.0118053115    11779.2001953125        4.7684397697
      139.0322397731    11773.2998046875        4.7682600021
      139.0526743347    11760.0000000000        4.7674698830
      139.0731089960    11783.7998046875        4.7687702179
      139.0935434574    11772.7001953125        4.7681498528
      139.1139780186    11767.5000000000        4.7678298950
      139.1344125798    11766.7998046875        4.7676901817
      139.1548471408    11776.0996093750        4.7682399750
      139.1752817017    11770.5996093750        4.7678799629
      139.1957162626    11774.7001953125        4.7681598663
      139.2161507232    11771.0996093750        4.7680802345
      139.2365853839    11771.2001953125        4.7693500519
      139.2570199443    11760.2998046875        4.7674899101
      139.2774544047    11772.0996093750        4.7681298256
      139.2978890649    11761.5000000000        4.7674698830
      139.3183236251    11762.7998046875        4.7673101425
      139.3387581852    11766.2998046875        4.7678298950
      139.3591926451    11762.2001953125        4.7673602104
      139.3796273050    11767.7998046875        4.7677302361
      139.4000618647    11759.2001953125        4.7673101425
      139.4204963243    11769.0000000000        4.7677001953
      139.4409309839    11766.7001953125        4.7677102089
      139.4613655433    11762.2998046875        4.7673897743
      139.4818000026    11780.2001953125        4.7686400414
      139.5022345618    11788.7001953125        4.7691397667
      139.5226692209    11778.5000000000        4.7683901787
      139.5431036799    11762.2998046875        4.7675299644
      139.5635382388    11757.7001953125        4.7671298981
      139.5839728976    11763.7998046875        4.7674999237
      139.6044073562    11763.7998046875        4.7676100731
      139.6248419147    11770.2001953125        4.7678899765
      139.6452764732    11759.4003906250        4.7671899796
      139.6657111316    11763.5996093750        4.7674298286
      139.6861455899    11761.0996093750        4.7672500610
      139.7065801480    11771.0996093750        4.7678899765
      139.7270147059    11769.9003906250        4.7679100037
      139.7474492638    11763.5000000000        4.7675199509
      139.7678838217    11778.2998046875        4.7684698105
      139.7883183793    11764.0996093750        4.7675199509
      139.8087529369    11778.0000000000        4.7683501244
      139.8291874943    11772.0000000000        4.7681298256
      139.8496220517    11767.2001953125        4.7678799629
      139.8700566090    11781.5000000000        4.7684998512
      139.8904911662    11773.2001953125        4.7682700157
      139.9109257231    11774.7998046875        4.7682099342
      139.9313602800    11776.9003906250        4.7681999207
      139.9517949369    11777.7001953125        4.7682900429
      139.9722293936    11773.7001953125        4.7681198120
      139.9926639501    11779.0000000000        4.7683701515
      140.0130984066    11774.7001953125        4.7680201530
      140.0335330631    11770.2001953125        4.7677598000
      140.0539676193    11776.0996093750        4.7682099342
      140.0744021754    11784.2998046875        4.7687201500
      140.0948367314    11776.7001953125        4.7682499886
      140.1152712874    11781.7001953125        4.7687001228
      140.1357058432    11784.5000000000        4.7697200775
      140.1561402990    11785.5000000000        4.7688398361
      140.1765749545    11779.4003906250        4.7683100700
      140.1970095101    11792.7001953125        4.7692699432
      140.2174439654    11799.0000000000        4.7694501877
      140.2378786207    11786.0000000000        4.7688097954
      140.2583131759    11797.0000000000        4.7695298195
      140.2787476308    11795.0996093750        4.7693400383
      140.2991821858    11808.7001953125        4.7702598572
      140.3196168406    11799.9003906250        4.7695899010
      140.3400512953    11811.7998046875        4.7704501152
      140.3809204044    11809.5996093750        4.7701101303
      140.4013550588    11806.4003906250        4.7699899673
      140.4217895130    11804.0996093750        4.7699098587
      140.4422240672    11809.9003906250        4.7706999779
      140.4626587212    11806.0996093750        4.7698998451
      140.4830931751    11809.2001953125        4.7701997757
      140.5035277289    11797.7001953125        4.7695298195
      140.5239621826    11811.7998046875        4.7703199387
      140.5443968361    11815.2001953125        4.7708101273
      140.5648313896    11811.9003906250        4.7706999779
      140.5852659430    11813.4003906250        4.7705402374
      140.6057004962    11816.0996093750        4.7709598541
      140.6261350493    11819.2998046875        4.7708401680
      140.6465696024    11818.9003906250        4.7710399628
      140.6670040553    11829.2998046875        4.7716197968
      140.6874387080    11828.0996093750        4.7715601921
      140.7078732608    11833.2001953125        4.7721800804
      140.7283077133    11835.5996093750        4.7719597816
      140.7487423658    11824.7998046875        4.7712001801
      140.7691769181    11846.0000000000        4.7725901604
      140.7896113703    11837.9003906250        4.7721199989
      140.8100459224    11853.0000000000        4.7730498314
      140.8304805744    11856.9003906250        4.7732000351
      140.8509151262    11855.7998046875        4.7738399506
      140.8713495781    11857.4003906250        4.7732801437
      140.8917841296    11859.9003906250        4.7734398842
      140.9122187812    11852.7998046875        4.7731499672
      140.9326532326    11862.5996093750        4.7736301422
      140.9530877839    11864.2001953125        4.7738900185
      140.9735224351    11876.5000000000        4.7746200562
      140.9939568861    11865.5000000000        4.7739801407
      141.0143914371    11865.5996093750        4.7739601135
      141.0348259880    11879.2001953125        4.7749099731
      141.0552605387    11880.2001953125        4.7748799324
      141.0756950893    11887.0996093750        4.7754998207
      141.0961296398    11878.7998046875        4.7749600410
      141.1165641901    11881.2001953125        4.7749800682
      141.1369987404    11905.7998046875        4.7764902115
      141.1574332906    11897.4003906250        4.7760400772
      141.1778677406    11901.4003906250        4.7764301300
      141.1983023905    11897.2001953125        4.7760300636
      141.2187369403    11907.7001953125        4.7767100334
      141.2391713901    11912.5996093750        4.7769398689
      141.2596060395    11906.0000000000        4.7768001556
      141.2800405890    11909.4003906250        4.7768797874
      141.3004750384    11912.7998046875        4.7771801949
      141.3209095875    11936.7998046875        4.7786498070
      141.3413442367    11921.4003906250        4.7776999474
      141.3617787857    11914.2998046875        4.7770700455
      141.3822132345    11936.0996093750        4.7787098885
      141.4026477832    11932.0996093750        4.7782101631
      141.4230824319    11934.5996093750        4.7781400681
      141.4435169805    11928.5996093750        4.7780199051
      141.4639514288    11925.2998046875        4.7779998779
      141.4843860771    11938.5000000000        4.7786498070
      141.5048206253    11927.7998046875        4.7779102325
      141.5252550733    11933.7998046875        4.7786498070
      141.5456896212    11932.5996093750        4.7782897949
      141.5661241690    11937.0000000000        4.7787399292
      141.5865588167    11937.5996093750        4.7787899971
      141.6069932642    11935.2001953125        4.7784800529
      141.6274279117    11934.5000000000        4.7784199715
      141.6478624591    11937.4003906250        4.7786498070
      141.6682969063    11935.5000000000        4.7784500122
      141.6887314534    11939.5000000000        4.7787199020
      141.7091661004    11937.5996093750        4.7785201073
      141.7296005473    11928.5000000000        4.7777800560
      141.7500350940    11938.5996093750        4.7786197662
      141.7704697405    11923.5000000000        4.7776398659
      141.7909041871    11924.4003906250        4.7774500847
      141.8113387334    11931.9003906250        4.7780900002
      141.8317732797    11933.4003906250        4.7782602310
      141.8522078259    11921.5996093750        4.7773399353
      141.8726423719    11918.2001953125        4.7773900032
      141.8930769178    11912.7998046875        4.7770500183
      141.9135115636    11915.5996093750        4.7770199776
      141.9339460093    11917.2001953125        4.7772102356
      141.9543805548    11921.5996093750        4.7773098946
      141.9748150002    11913.9003906250        4.7768797874
      141.9952496455    11906.0996093750        4.7765297890
      142.0156841907    11907.5996093750        4.7767400742
      142.0361186357    11902.9003906250        4.7764501572
      142.0565531807    11904.5996093750        4.7762598991
      142.0769878255    11905.7001953125        4.7764101028
      142.0974223702    11903.5000000000        4.7763600349
      142.1178568148    11899.2998046875        4.7759299278
      142.1382914593    11895.0000000000        4.7756800652
      142.1587260037    11891.4003906250        4.7755398750
      142.1791604479    11900.0000000000        4.7759099007
      142.1995949919    11899.4003906250        4.7760000229
      142.2200296359    11890.5996093750        4.7753300667
      142.2404640798    11883.0996093750        4.7749300003
      142.2608986235    11890.4003906250        4.7753000259
      142.2813332671    11880.2001953125        4.7747998238
      142.3017677106    11885.2001953125        4.7750000954
      142.3222022540    11873.5000000000        4.7742600441
      142.3426367972    11879.7998046875        4.7746000290
      142.3630714404    11881.9003906250        4.7744898796
      142.3835058834    11880.0000000000        4.7744698524
      142.4039404262    11869.7001953125        4.7737698555
      142.4243750691    11876.4003906250        4.7745099068
      142.4448095117    11875.4003906250        4.7747898102
      142.4652440542    11868.4003906250        4.7735900879
      142.4856784966    11859.9003906250        4.7732100487
      142.5061131388    11868.7998046875        4.7738499641
      142.5265476810    11863.2998046875        4.7734599113
      142.5469822230    11866.5996093750        4.7736401558
      142.5674166649    11860.4003906250        4.7730998993
      142.5878513066    11847.0996093750        4.7723097801
      142.6082858483    11853.4003906250        4.7726898193
      142.6287202898    11854.5000000000        4.7725200653
      142.6491549312    11858.5000000000        4.7730998993
      142.6695894725    11843.7998046875        4.7720298767
      142.6900239136    11851.7998046875        4.7726101875
      142.7104584547    11841.7001953125        4.7721700668
      142.7308930956    11835.5000000000        4.7715702057
      142.7513275365    11838.0000000000        4.7717599869
      142.7717620771    11825.5000000000        4.7709999084
      142.7921967176    11834.7998046875        4.7714500427
      142.8126311580    11831.7998046875        4.7712798119
      142.8330656983    11836.4003906250        4.7715101242
      142.8535002385    11830.0000000000        4.7714400291
      142.8739348785    11820.4003906250        4.7704801559
      142.8943693185    11816.2998046875        4.7702698708
      142.9148038583    11812.5000000000        4.7699298859
      142.9352384979    11818.2001953125        4.7702498436
      142.9556729375    11852.2998046875        4.7726798058
      142.9761074769    11850.9003906250        4.7737598419
      142.9965419162    11840.9003906250        4.7717199326
      143.0169765553    11825.2998046875        4.7708201408
      143.0374110944    11824.5996093750        4.7706799507
      143.0578456333    11814.7001953125        4.7700200081
      143.0782801721    11817.5000000000        4.7702298164
      143.0987147107    11811.9003906250        4.7697200775
      143.1191492493    11798.0996093750        4.7691998482
      143.1395837877    11806.5000000000        4.7692899704
      143.1600183260    11790.5996093750        4.7684597969
      143.1804528642    11796.0000000000        4.7688097954
      143.2008873022    11796.4003906250        4.7687001228
      143.2213218401    11794.2001953125        4.7687301636
      143.2417564778    11782.7998046875        4.7680201530
      143.2621910156    11780.5000000000        4.7677698135
      143.2826255531    11777.9003906250        4.7675299644
      143.3030600904    11791.5000000000        4.7685599327
      143.3234946278    11780.7001953125        4.7674498558
      143.3643636020    11785.0996093750        4.7701897621
      143.3847982389    11789.9003906250        4.7683300972
      143.4052327756    11779.4003906250        4.7675900459
      143.4256672122    11779.5000000000        4.7676000595
      143.4461018488    11762.5000000000        4.7666401863
      143.4665363851    11768.5996093750        4.7669200897
      143.4869708213    11772.5996093750        4.7671999931
      143.5074053576    11771.2001953125        4.7671399117
      143.5278399935    11760.5000000000        4.7664098740
      143.5482745294    11762.5000000000        4.7666897774
      143.5687089651    11763.0996093750        4.7666001320
      143.5891436008    11769.2001953125        4.7671799660
      143.6095781363    11765.9003906250        4.7669000626
      143.6300125717    11764.0000000000        4.7666797638
      143.6504471069    11775.2001953125        4.7675199509
      143.6708817420    11740.0000000000        4.7652602196
      143.6913161769    11763.7001953125        4.7665801048
      143.7117507118    11774.0996093750        4.7672300339
      143.7321852466    11764.4003906250        4.7671799660
      143.7526197812    11773.9003906250        4.7674298286
      143.7730543156    11758.9003906250        4.7663002014
      143.7934888500    11759.9003906250        4.7662301064
      143.8139233841    11766.7001953125        4.7668299675
      143.8343579182    11774.2001953125        4.7672500610
      143.8547924522    11769.0000000000        4.7670102119
      143.8752268860    11768.4003906250        4.7669100761
      143.8956615196    11766.5000000000        4.7666897774
      143.9160960532    11765.5000000000        4.7673802376
      143.9365304867    11771.5996093750        4.7671399117
      143.9569651200    11778.7001953125        4.7677102089
      143.9773996531    11770.2998046875        4.7669200897
      143.9978340861    11764.5000000000        4.7667899132
